api_well_number,county_code,api_hole_number,sidetrack,completion,well_name,company_name,operator_number,well_type,map_symbol,well_status,status_date,permit_application_date,permit_issued_date,date_spudded,date_of_total_depth,date_well_completed,date_well_plugged,date_well_confidentiality_ends,confidentiality_code,town,quad,quad_section,producing_field,producing_formation,financial_security,slant,county,region,state_lease,"proposed_depth,_ft",surface_longitude,surface_latitude,bottom_hole_longitude,bottom_hole_latitude,"true_vertical_depth,_ft","measured_depth,_ft","kickoff,_ft","drilled_depth,_ft","elevation,_ft",original_well_type,permit_fee,objective_formation,depth_fee,spacing,spacing_acres,integration,hearing_date,date_last_modified,dec_database_link,location_1
31003720620000,3,72062,0,0,Barnes A 44,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),,Bolivar,D,Richburg,,False,Vertical,,9.0,,0.0,-78.23222,42.07673,-78.23222,42.07673,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,04/08/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003720620000,"(42.07673, -78.23222)"
31003709910000,3,70991,0,0,Crockett D 4,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,B,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.17055499999998,42.087139,-78.17055499999998,42.087139,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003709910000,"(42.087139, -78.170555)"
31003718300000,3,71830,0,0,Reiman L 33,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.148132,42.095459,-78.148132,42.095459,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003718300000,"(42.095459, -78.148132)"
31003611170000,3,61117,0,0,Tullar 037,Moose Oil Co.,160,OD,OW,UL,08/23/2017,,,,,06/07/1957,,,Pre-1989 Well (N/A),Bolivar,Allentown,G,Richburg,Waugh & Porter,False,Vertical,Allegany,9.0,,0.0,-78.10812799999998,42.029427,-78.10812799999998,42.029427,1259.0,1259.0,0.0,1259.0,,NL,0.0,,0.0,,,,,11/01/2013 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003611170000,"(42.029427, -78.108128)"
31003702310000,3,70231,0,0,Arbogast J 82,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.15095499999998,42.070438,-78.15095499999998,42.070438,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003702310000,"(42.070438, -78.150955)"
31003714040000,3,71404,0,0,DF 67,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.127289,42.032841,-78.127289,42.032841,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003714040000,"(42.032841, -78.127289)"
31003680150000,3,68015,0,0,J&R Oil Lot 8 119,Sturdevant Walter B.,1483,OD,OW,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,B,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.07862,42.08429,-78.07862,42.08429,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,02/23/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003680150000,"(42.08429, -78.07862)"
31003717920000,3,71792,0,0,Strawser B 9,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.146011,42.096939,-78.146011,42.096939,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003717920000,"(42.096939, -78.146011)"
31003679070000,3,67907,0,0,J&R Oil Lot 8 34,Sturdevant Walter B.,1483,OD,OW,UL,04/19/2022,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.07459,42.08037,-78.07459,42.08037,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,04/27/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003679070000,"(42.08037, -78.07459)"
31009074500000,9,7450,0,0,Allegany State Park 150,,9998,GD,GW,UN,,,,,,01/01/1940,,,Pre-1989 Well (N/A),Carrollton,Limestone,F,Rice Brook,Rice Brook,False,Vertical,Cattaraugus,9.0,,0.0,-78.63792999999998,42.06284,-78.63792999999998,42.06284,0.0,0.0,0.0,0.0,1790.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009074500000,"(42.06284, -78.63793)"
31003710190000,3,71019,0,0,Crockett D 32,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,B,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.172859,42.086811,-78.172859,42.086811,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003710190000,"(42.086811, -78.172859)"
31003721190000,3,72119,0,0,Barnes A 101,,9998,NL,O,UL,03/01/2021,,,,,,,,Pre-1989 Well (N/A),,Bolivar,D,Richburg,,False,Vertical,,9.0,,0.0,-78.23037999999998,42.07658,-78.23037999999998,42.07658,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,05/06/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003721190000,"(42.07658, -78.23038)"
31003699820000,3,69982,0,0,GPS 1147,Tjhung Frank T.,2180,OD,OW,UL,11/15/2018,,,,,,,,Pre-1989 Well (N/A),Wellsville,Whitesville,A,Fulmer Valley,,False,Vertical,Allegany,9.0,,0.0,-77.84740999999998,42.10192,-77.84740999999998,42.10192,0.0,0.0,0.0,0.0,2134.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003699820000,"(42.10192, -77.84741)"
31003694140000,3,69414,0,0,Ballard 66,Pennzoil Products Co.,29,IW,O,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,B,,,False,Vertical,Allegany,9.0,,0.0,-78.18651,42.08521,-78.18651,42.08521,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003694140000,"(42.08521, -78.18651)"
31003705590000,3,70559,0,0,Szathmary D 52,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.078552,42.072857,-78.078552,42.072857,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003705590000,"(42.072857, -78.078552)"
31003701430000,3,70143,0,0,PYR 144,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,B,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.181229,42.083656,-78.181229,42.083656,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003701430000,"(42.083656, -78.181229)"
31003702670000,3,70267,0,0,Arbogast J 118,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.152016,42.072945,-78.152016,42.072945,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003702670000,"(42.072945, -78.152016)"
31003703530000,3,70353,0,0,Dunn P 80,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.15580699999998,42.056664,-78.15580699999998,42.056664,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003703530000,"(42.056664, -78.155807)"
31003714160000,3,71416,0,0,DF 79,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.129883,42.036861,-78.129883,42.036861,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003714160000,"(42.036861, -78.129883)"
31003697260000,3,69726,0,0,Holton 972(G),Central Oil Co.,9677,OD,OW,UL,,,,,,,,,Pre-1989 Well (N/A),Scio,Allentown,C,,,False,Vertical,Allegany,9.0,,0.0,-78.04080999999998,42.09686,-78.04080999999998,42.09686,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,07/31/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003697260000,"(42.09686, -78.04081)"
31003713770000,3,71377,0,0,DF 40,,9998,NL,O,UL,10/23/2019,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.123396,42.044332,-78.123396,42.044332,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003713770000,"(42.044332, -78.123396)"
31003719440000,3,71944,0,0,Kling R 3,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),,Allentown,B,Richburg,,False,Vertical,,9.0,,0.0,-78.04479999999998,42.10257,-78.04479999999998,42.10257,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003719440000,"(42.10257, -78.0448)"
31003679830000,3,67983,0,0,J&R Oil Lot 8 w49,Sturdevant Walter B.,1483,IW,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.07519999999998,42.07809,-78.07519999999998,42.07809,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,02/23/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003679830000,"(42.07809, -78.0752)"
31003699970000,3,69997,0,0,GPS 1167,Tjhung Frank T.,2180,OD,OW,UL,09/04/2018,,,,,,,,Pre-1989 Well (N/A),Wellsville,Whitesville,A,Fulmer Valley,,False,Vertical,Allegany,9.0,,0.0,-77.85161999999998,42.1059,-77.85161999999998,42.1059,0.0,0.0,0.0,0.0,2214.0,NL,0.0,Medina,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003699970000,"(42.1059, -77.85162)"
31003701380000,3,70138,0,0,PYR 139,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,E,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.18072499999998,42.082291,-78.18072499999998,42.082291,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003701380000,"(42.082291, -78.180725)"
31003714850000,3,71485,0,0,PPP 29,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Genesee,Bolivar,D,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.216042,42.080425,-78.216042,42.080425,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003714850000,"(42.080425, -78.216042)"
31003720390000,3,72039,0,0,Barnes A 21,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),,Bolivar,D,Richburg,,False,Vertical,,9.0,,0.0,-78.23037999999998,42.07739,-78.23037999999998,42.07739,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,04/08/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003720390000,"(42.07739, -78.23038)"
31003708810000,3,70881,0,0,Jakima S 14,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.14320399999998,42.094448,-78.14320399999998,42.094448,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003708810000,"(42.094448, -78.143204)"
31003718200000,3,71820,0,0,Reiman L 23,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.14752199999998,42.093906,-78.14752199999998,42.093906,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003718200000,"(42.093906, -78.147522)"
31003714110000,3,71411,0,0,DF 74,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.12796799999998,42.035381,-78.12796799999998,42.035381,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003714110000,"(42.035381, -78.127968)"
31003720730000,3,72073,0,0,Barnes A 55,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),,Bolivar,D,Richburg,,False,Vertical,,9.0,,0.0,-78.23394999999998,42.0746,-78.23394999999998,42.0746,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003720730000,"(42.0746, -78.23395)"
31003713390000,3,71339,0,0,DF 2,,9998,NL,O,UL,10/22/2019,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,D,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.11164999999998,42.04388,-78.11164999999998,42.04388,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003713390000,"(42.04388, -78.11165)"
31009106540000,9,10654,0,0,Nichols Run Hw-208,BDH Oil Inc.,1668,IW,O,UL,05/21/2021,04/08/1974,04/09/1974,05/03/1974,06/04/1974,06/04/1974,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk & Bradford 2nd,True,Vertical,Cattaraugus,9.0,,0.0,-78.57844,42.01936,-78.57844,42.01936,1334.0,1334.0,0.0,1334.0,,NL,0.0,,0.0,,,,,09/03/2021 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009106540000,"(42.01936, -78.57844)"
31003611550000,3,61155,0,0,Tullar p-38,Moose Oil Co.,160,IW,O,UL,10/08/2013,,,,,12/04/1954,,,Pre-1989 Well (N/A),Bolivar,Allentown,G,Richburg,Waugh & Porter,False,Vertical,Allegany,9.0,,0.0,-78.11104299999998,42.029009,-78.11104299999998,42.029009,1252.0,1252.0,0.0,1252.0,,NL,0.0,,0.0,,,,,03/01/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003611550000,"(42.029009, -78.111043)"
31003708950000,3,70895,0,0,Jakima S 28,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.143692,42.092152,-78.143692,42.092152,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003708950000,"(42.092152, -78.143692)"
31003704650000,3,70465,0,0,PG 8,,9998,NL,O,UL,11/05/2019,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.07467,42.06368,-78.07467,42.06368,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003704650000,"(42.06368, -78.07467)"
31009109740000,9,10974,0,0,Nichols Run Ho-220,BDH Oil Inc.,1668,OD,OW,UL,05/06/2019,07/20/1974,07/31/1974,07/01/1974,10/17/1974,10/17/1974,,,Pre-1989 Well (N/A),Allegany,Knapp Creek,H,Chipmunk,Chipmunk,True,Vertical,Cattaraugus,9.0,,0.0,-78.57651,42.01203,-78.57651,42.01203,1375.0,1375.0,0.0,1375.0,2135.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009109740000,"(42.01203, -78.57651)"
31009073860000,9,7386,0,0,Allegany State Park 86,Maple Gas Co.,9243,NL,O,UN,,,,,,01/01/1916,,,Pre-1989 Well (N/A),Red House,Limestone,E,,,False,Vertical,Cattaraugus,9.0,,0.0,-78.70403,42.04761,-78.70403,42.04761,0.0,0.0,0.0,0.0,2230.0,NL,0.0,,0.0,,,,,01/24/2003 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31009073860000,"(42.04761, -78.70403)"
31003679390000,3,67939,0,0,J&R Oil Lot 8 81,Sturdevant Walter B.,1483,OD,OW,UL,04/19/2022,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.07662,42.07801,-78.07662,42.07801,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,04/25/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003679390000,"(42.07801, -78.07662)"
31003679040000,3,67904,0,0,J&R Oil Lot 8 31,Sturdevant Walter B.,1483,OD,OW,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.07467,42.08264,-78.07467,42.08264,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,02/23/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003679040000,"(42.08264, -78.07467)"
31003718410000,3,71841,0,0,Reiman L 44,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.148643,42.095509,-78.148643,42.095509,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003718410000,"(42.095509, -78.148643)"
31003697150000,3,69715,0,0,Holton op5,Mayrock Oil Co.,9676,IW,O,UL,,,,,,,,,Pre-1989 Well (N/A),Scio,Allentown,B,,,False,Vertical,Allegany,9.0,,0.0,-78.0464,42.09345,-78.0464,42.09345,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,07/31/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003697150000,"(42.09345, -78.0464)"
31003719390000,3,71939,0,0,Crockett D 89,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,E,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.177017,42.083324,-78.177017,42.083324,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003719390000,"(42.083324, -78.177017)"
31003658140000,3,65814,0,0,Lot 86 023,B.C.R. Development Inc.,237,IW,O,UL,08/23/2017,,,06/12/1952,,07/03/1952,,,Pre-1989 Well (N/A),Alma,Wellsville South,G,Ford's Brook,Richburg,False,Vertical,Allegany,9.0,,0.0,-77.971551,42.032724,-77.971551,42.032724,1396.0,1396.0,0.0,1396.0,2230.0,NL,0.0,,0.0,,,,,12/24/2018 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003658140000,"(42.032724, -77.971551)"
31003700460000,3,70046,0,0,PYR 47,,9998,NL,O,UL,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,B,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.17762999999998,42.08823,-78.17762999999998,42.08823,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003700460000,"(42.08823, -78.17763)"
31003679190000,3,67919,0,0,J&R Oil Lot 8 56,Sturdevant Walter B.,1483,OD,OW,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Allentown,E,Richburg,Richburg,False,Vertical,Allegany,9.0,,0.0,-78.07564999999998,42.08329,-78.07564999999998,42.08329,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,02/23/2022 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003679190000,"(42.08329, -78.07565)"
31003709300000,3,70930,0,0,Jakima S 63,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Wirt,Bolivar,C,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.145981,42.092495,-78.145981,42.092495,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003709300000,"(42.092495, -78.145981)"
31003714430000,3,71443,0,0,DF 106,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,I,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.135124,42.038929,-78.135124,42.038929,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003714430000,"(42.038929, -78.135124)"
31003716800000,3,71680,0,0,Fisher J 2,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.05677,42.06633,-78.05677,42.06633,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003716800000,"(42.06633, -78.05677)"
31003719540000,3,71954,0,0,Kling R 13,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),,Allentown,B,Richburg,,False,Vertical,,9.0,,0.0,-78.04318,42.10294,-78.04318,42.10294,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003719540000,"(42.10294, -78.04318)"
31003693990000,3,69399,0,0,Ballard 112,Pennzoil Products Co.,29,IW,O,UL,08/23/2017,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,B,,,False,Vertical,Allegany,9.0,,0.0,-78.18586999999998,42.0863,-78.18586999999998,42.0863,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003693990000,"(42.0863, -78.18587)"
31003719710000,3,71971,0,0,Kling R 30,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),,Allentown,B,Richburg,,False,Vertical,,9.0,,0.0,-78.04819,42.10532,-78.04819,42.10532,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003719710000,"(42.10532, -78.04819)"
31003711890000,3,71189,0,0,PFG 40,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.131355,42.073147,-78.131355,42.073147,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003711890000,"(42.073147, -78.131355)"
31003701990000,3,70199,0,0,Arbogast J 50,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Bolivar,Bolivar,F,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.149872,42.075062,-78.149872,42.075062,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003701990000,"(42.075062, -78.149872)"
31003716380000,3,71638,0,0,Balcerak G 74,,9998,NL,O,UN,,,,,,,,,Pre-1989 Well (N/A),Alma,Allentown,E,Richburg,,False,Vertical,Allegany,9.0,,0.0,-78.062645,42.065201,-78.062645,42.065201,0.0,0.0,0.0,0.0,,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003716380000,"(42.065201, -78.062645)"
31003699680000,3,69968,0,0,GPS 1133,Tjhung Frank T.,2180,IW,O,UL,11/15/2018,,,,,,,,Pre-1989 Well (N/A),Wellsville,Whitesville,A,Fulmer Valley,,False,Vertical,Allegany,9.0,,0.0,-77.84431999999998,42.10243,-77.84431999999998,42.10243,0.0,0.0,0.0,0.0,2120.0,NL,0.0,,0.0,,,,,12/20/2019 12:00:00 AM +0000,http://www.dec.ny.gov/cfmx/extapps/GasOil/search/wells/index.cfm?api=31003699680000,"(42.10243, -77.84432)"
